comune,comuneLabel,cordinate,comuneLabelCapital
http://www.wikidata.org/entity/Q1001523,Beaucoudray,Point(-1.141944444 48.958611111),BEAUCOUDRAY
http://www.wikidata.org/entity/Q1001535,Crosville-sur-Douve,Point(-1.484166666 49.388888888),CROSVILLE-SUR-DOUVE
http://www.wikidata.org/entity/Q1001547,Hambye,Point(-1.265555555 48.946944444),HAMBYE
http://www.wikidata.org/entity/Q1001547,Hambye,Point(-1.26417 48.94798),HAMBYE
http://www.wikidata.org/entity/Q1001560,Bailleul-aux-Cornailles,Point(2.444722222 50.371111111),BAILLEUL-AUX-CORNAILLES
http://www.wikidata.org/entity/Q1001576,Averdoingt,Point(2.441944444 50.344444444),AVERDOINGT
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,Point(-2.480277777 47.277222222),BATZ-SUR-MER
http://www.wikidata.org/entity/Q1001582,Batz-sur-Mer,Point(-2.48027 47.2775),BATZ-SUR-MER
http://www.wikidata.org/entity/Q1001591,La Bernerie-en-Retz,Point(-2.0375 47.081388888),LA BERNERIE-EN-RETZ
http://www.wikidata.org/entity/Q1001614,Aix-en-Issart,Point(1.858611111 50.476666666),AIX-EN-ISSART
http://www.wikidata.org/entity/Q1001685,Marigny,Point(-1.240555555 49.098888888),MARIGNY
http://www.wikidata.org/entity/Q1001692,Beauvoir,Point(-1.504722222 48.597222222),BEAUVOIR
http://www.wikidata.org/entity/Q1001732,Béhagnies,Point(2.829722222 50.140555555),BéHAGNIES
http://www.wikidata.org/entity/Q1001747,Bourthes,Point(1.933333333 50.606388888),BOURTHES
http://www.wikidata.org/entity/Q1001754,Donville-les-Bains,Point(-1.5775 48.848611111),DONVILLE-LES-BAINS
http://www.wikidata.org/entity/Q1001771,Airel,Point(-1.079444444 49.218611111),AIREL
http://www.wikidata.org/entity/Q1001908,Gétigné,Point(-1.249444444 47.075555555),GéTIGNé
http://www.wikidata.org/entity/Q1001945,Château-Thébaud,Point(-1.419722222 47.125),CHâTEAU-THéBAUD
http://www.wikidata.org/entity/Q1001956,Conquereuil,Point(-1.751388888 47.624444444),CONQUEREUIL
http://www.wikidata.org/entity/Q1001963,Corcoué-sur-Logne,Point(-1.576944444 46.965555555),CORCOUé-SUR-LOGNE
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,Point(-1.42941 47.19905),HAUTE-GOULAINE
http://www.wikidata.org/entity/Q1001970,Haute-Goulaine,Point(-1.428611111 47.198888888),HAUTE-GOULAINE
http://www.wikidata.org/entity/Q1001980,Corsept,Point(-2.059166666 47.2775),CORSEPT
http://www.wikidata.org/entity/Q1001990,Abbaretz,Point(-1.531666666 47.5525),ABBARETZ
http://www.wikidata.org/entity/Q1002003,Albas,Point(1.236666666 44.468333333),ALBAS
http://www.wikidata.org/entity/Q1002005,Bagneux,Point(5.8825 48.558333333),BAGNEUX
http://www.wikidata.org/entity/Q1002023,Iron,Point(3.66 49.954444444),IRON
http://www.wikidata.org/entity/Q1002030,Landouzy-la-Ville,Point(4.048611111 49.861111111),LANDOUZY-LA-VILLE
http://www.wikidata.org/entity/Q1002038,Filain,Point(3.555555555 49.459166666),FILAIN
http://www.wikidata.org/entity/Q1002038,Filain,Point(3.55 49.466667),FILAIN
http://www.wikidata.org/entity/Q1002048,Saint-Frézal-de-Ventalon,Point(3.855277777 44.285277777),SAINT-FRéZAL-DE-VENTALON
http://www.wikidata.org/entity/Q1002059,L'Escarène,Point(7.356666666 43.834444444),L'ESCARèNE
http://www.wikidata.org/entity/Q1002067,Mézel,Point(6.196111111 43.996388888),MéZEL
http://www.wikidata.org/entity/Q1002072,Aboën,Point(4.131666666 45.413611111),ABOëN
http://www.wikidata.org/entity/Q1002083,Cairanne,Point(4.933611111 44.233055555),CAIRANNE
http://www.wikidata.org/entity/Q1002086,Hures-la-Parade,Point(3.3525 44.244722222),HURES-LA-PARADE
http://www.wikidata.org/entity/Q1002092,Reillanne,Point(5.659166666 43.879166666),REILLANNE
http://www.wikidata.org/entity/Q1002098,Saint-Bernard,Point(4.737222222 45.945),SAINT-BERNARD
http://www.wikidata.org/entity/Q1024519,Rœux,Point(2.896388888 50.2975),RœUX
http://www.wikidata.org/entity/Q1024519,Rœux,Point(2.90073 50.29526),RœUX
http://www.wikidata.org/entity/Q1024540,Recques-sur-Course,Point(1.784166666 50.520833333),RECQUES-SUR-COURSE
http://www.wikidata.org/entity/Q1024545,Riencourt-lès-Bapaume,Point(2.881666666 50.088333333),RIENCOURT-LèS-BAPAUME
http://www.wikidata.org/entity/Q1024584,Ourton,Point(2.479166666 50.455555555),OURTON
http://www.wikidata.org/entity/Q1024606,Regnauville,Point(2.011388888 50.313888888),REGNAUVILLE
http://www.wikidata.org/entity/Q1024619,Montcavrel,Point(1.810277777 50.515555555),MONTCAVREL
http://www.wikidata.org/entity/Q1024649,Maisnil-lès-Ruitz,Point(2.585 50.4525),MAISNIL-LèS-RUITZ
http://www.wikidata.org/entity/Q1024678,Saudemont,Point(3.04 50.244166666),SAUDEMONT
http://www.wikidata.org/entity/Q1024720,Cayeux-sur-Mer,Point(1.494722222 50.180833333),CAYEUX-SUR-MER
http://www.wikidata.org/entity/Q1024742,Souchez,Point(2.742777777 50.390833333),SOUCHEZ
http://www.wikidata.org/entity/Q1024755,Fleurbaix,Point(2.832777777 50.652222222),FLEURBAIX
http://www.wikidata.org/entity/Q1024798,Verchocq,Point(2.035555555 50.564444444),VERCHOCQ
http://www.wikidata.org/entity/Q1024835,Lefaux,Point(1.659722222 50.542777777),LEFAUX
http://www.wikidata.org/entity/Q1024842,Mondicourt,Point(2.463055555 50.173611111),MONDICOURT
http://www.wikidata.org/entity/Q1024847,Monts-en-Ternois,Point(2.385555555 50.321666666),MONTS-EN-TERNOIS
http://www.wikidata.org/entity/Q1024852,Nabringhen,Point(1.861944444 50.744444444),NABRINGHEN
http://www.wikidata.org/entity/Q1024940,Ligny-Thilloy,Point(2.825277777 50.084444444),LIGNY-THILLOY
http://www.wikidata.org/entity/Q1024949,Pressy,Point(2.396111111 50.475277777),PRESSY
http://www.wikidata.org/entity/Q1024951,Pelves,Point(2.914166666 50.290833333),PELVES
http://www.wikidata.org/entity/Q1024958,Léchelle,Point(2.973888888 50.056944444),LéCHELLE
http://www.wikidata.org/entity/Q1024967,Darnac,Point(0.959722222 46.223333333),DARNAC
http://www.wikidata.org/entity/Q1024981,Coussac-Bonneval,Point(1.324444444 45.511111111),COUSSAC-BONNEVAL
http://www.wikidata.org/entity/Q1024996,La Croix-sur-Gartempe,Point(0.99 46.160555555),LA CROIX-SUR-GARTEMPE
http://www.wikidata.org/entity/Q1025018,Chaptelat,Point(1.259444444 45.908888888),CHAPTELAT
http://www.wikidata.org/entity/Q1025033,Compreignac,Point(1.274722222 45.991944444),COMPREIGNAC
http://www.wikidata.org/entity/Q1025068,Nempont-Saint-Firmin,Point(1.7325 50.355),NEMPONT-SAINT-FIRMIN
http://www.wikidata.org/entity/Q1025093,Marconnelle,Point(2.016111111 50.373888888),MARCONNELLE
http://www.wikidata.org/entity/Q1025125,Meurchin,Point(2.889722222 50.497222222),MEURCHIN
http://www.wikidata.org/entity/Q1025154,Merlimont,Point(1.613888888 50.455555555),MERLIMONT
http://www.wikidata.org/entity/Q1025263,Noyelle-Vion,Point(2.55 50.291388888),NOYELLE-VION
http://www.wikidata.org/entity/Q1025267,Longfossé,Point(1.805555555 50.651944444),LONGFOSSé
http://www.wikidata.org/entity/Q1025268,Lières,Point(2.418333333 50.553611111),LIèRES
http://www.wikidata.org/entity/Q1025285,Neufchâtel-Hardelot,Point(1.640833333 50.618611111),NEUFCHâTEL-HARDELOT
http://www.wikidata.org/entity/Q1025292,Ouve-Wirquin,Point(2.144722222 50.650555555),OUVE-WIRQUIN
http://www.wikidata.org/entity/Q1025308,Locon,Point(2.666666666 50.570277777),LOCON
http://www.wikidata.org/entity/Q1025314,Neuve-Chapelle,Point(2.780277777 50.583888888),NEUVE-CHAPELLE
http://www.wikidata.org/entity/Q1025351,Mazinghem,Point(2.404722222 50.603055555),MAZINGHEM
http://www.wikidata.org/entity/Q1025367,Menneville,Point(1.861666666 50.674722222),MENNEVILLE
http://www.wikidata.org/entity/Q1025427,Maresville,Point(1.732222222 50.526111111),MARESVILLE
http://www.wikidata.org/entity/Q1025431,Offin,Point(1.941666666 50.445),OFFIN
http://www.wikidata.org/entity/Q1025436,Quilen,Point(1.927777777 50.529444444),QUILEN
http://www.wikidata.org/entity/Q1025473,Maizières,Point(2.447777777 50.323611111),MAIZIèRES
http://www.wikidata.org/entity/Q1025484,Manin,Point(2.511388888 50.297777777),MANIN
http://www.wikidata.org/entity/Q1025511,Ligny-lès-Aire,Point(2.345833333 50.556388888),LIGNY-LèS-AIRE
http://www.wikidata.org/entity/Q1025538,Mory,Point(2.8525 50.156111111),MORY
http://www.wikidata.org/entity/Q1025584,Plouvain,Point(2.925555555 50.306388888),PLOUVAIN
http://www.wikidata.org/entity/Q1025641,Nœux-lès-Auxi,Point(2.174444444 50.235555555),NœUX-LèS-AUXI
http://www.wikidata.org/entity/Q1025675,Oppy,Point(2.890833333 50.3475),OPPY
http://www.wikidata.org/entity/Q1025699,Pommera,Point(2.438888888 50.173333333),POMMERA
http://www.wikidata.org/entity/Q1025706,Quelmes,Point(2.137222222 50.733333333),QUELMES
http://www.wikidata.org/entity/Q1025719,Quesques,Point(1.932777777 50.703611111),QUESQUES
http://www.wikidata.org/entity/Q1025723,Montenescourt,Point(2.624444444 50.292777777),MONTENESCOURT
http://www.wikidata.org/entity/Q1025736,Longvilliers,Point(1.7275 50.543611111),LONGVILLIERS
http://www.wikidata.org/entity/Q1025765,Noyelles-lès-Vermelles,Point(2.725833333 50.489444444),NOYELLES-LèS-VERMELLES
http://www.wikidata.org/entity/Q1025787,Palluel,Point(3.098611111 50.267222222),PALLUEL
http://www.wikidata.org/entity/Q1025815,Offekerque,Point(2.018333333 50.941111111),OFFEKERQUE
http://www.wikidata.org/entity/Q1025820,Lebiez,Point(1.981388888 50.468611111),LEBIEZ
http://www.wikidata.org/entity/Q1025852,Leubringhen,Point(1.721388888 50.857777777),LEUBRINGHEN
http://www.wikidata.org/entity/Q1025877,Mentque-Nortbécourt,Point(2.091666666 50.770277777),MENTQUE-NORTBéCOURT
http://www.wikidata.org/entity/Q1025904,Ledinghem,Point(1.992222222 50.653611111),LEDINGHEM
http://www.wikidata.org/entity/Q1025945,Quiestède,Point(2.3175 50.679166666),QUIESTèDE
http://www.wikidata.org/entity/Q1025988,Lattre-Saint-Quentin,Point(2.580555555 50.288333333),LATTRE-SAINT-QUENTIN
http://www.wikidata.org/entity/Q1025992,Izel-lès-Équerchin,Point(2.95 50.361666666),IZEL-LèS-ÉQUERCHIN
http://www.wikidata.org/entity/Q1025996,Labroye,Point(1.989444444 50.278333333),LABROYE
http://www.wikidata.org/entity/Q1026036,Landrethun-lès-Ardres,Point(1.959444444 50.825),LANDRETHUN-LèS-ARDRES
http://www.wikidata.org/entity/Q1026067,Incourt,Point(2.151944444 50.390833333),INCOURT
http://www.wikidata.org/entity/Q1026098,Inchy-en-Artois,Point(3.051666666 50.179722222),INCHY-EN-ARTOIS
http://www.wikidata.org/entity/Q1026125,Inghem,Point(2.243888888 50.667222222),INGHEM
http://www.wikidata.org/entity/Q1026126,Huby-Saint-Leu,Point(2.037222222 50.382222222),HUBY-SAINT-LEU
http://www.wikidata.org/entity/Q1026146,Labourse,Point(2.68 50.498611111),LABOURSE
http://www.wikidata.org/entity/Q1026183,Humbercamps,Point(2.573888888 50.185277777),HUMBERCAMPS
http://www.wikidata.org/entity/Q1026202,Humbert,Point(1.906944444 50.504722222),HUMBERT
http://www.wikidata.org/entity/Q1026213,Lagnicourt-Marcel,Point(2.956111111 50.157777777),LAGNICOURT-MARCEL
http://www.wikidata.org/entity/Q1026233,Maninghem,Point(1.939444444 50.543333333),MANINGHEM
http://www.wikidata.org/entity/Q1026251,Recques-sur-Hem,Point(2.089166666 50.835),RECQUES-SUR-HEM
http://www.wikidata.org/entity/Q1026273,Nordausques,Point(2.081666666 50.817777777),NORDAUSQUES
http://www.wikidata.org/entity/Q1026297,Lebucquière,Point(2.966111111 50.1125),LEBUCQUIèRE
http://www.wikidata.org/entity/Q1026322,Orville,Point(2.411388888 50.133888888),ORVILLE
http://www.wikidata.org/entity/Q1026341,Morval,Point(2.8725 50.031111111),MORVAL
http://www.wikidata.org/entity/Q1026369,Mingoval,Point(2.574444444 50.374444444),MINGOVAL
http://www.wikidata.org/entity/Q1026400,Rebreuviette,Point(2.360833333 50.262222222),REBREUVIETTE
http://www.wikidata.org/entity/Q1026419,Marquay,Point(2.4225 50.381111111),MARQUAY
http://www.wikidata.org/entity/Q1026428,Domèvre-en-Haye,Point(5.929444444 48.8175),DOMèVRE-EN-HAYE
http://www.wikidata.org/entity/Q1026432,Buissoncourt,Point(6.344166666 48.676944444),BUISSONCOURT
http://www.wikidata.org/entity/Q1026437,Coyviller,Point(6.282222222 48.586944444),COYVILLER
http://www.wikidata.org/entity/Q1026441,Cons-la-Grandville,Point(5.701111111 49.484166666),CONS-LA-GRANDVILLE
http://www.wikidata.org/entity/Q1026446,Champey-sur-Moselle,Point(6.057777777 48.957222222),CHAMPEY-SUR-MOSELLE
http://www.wikidata.org/entity/Q1026452,Chaouilley,Point(6.068055555 48.439166666),CHAOUILLEY
http://www.wikidata.org/entity/Q1026456,Épiez-sur-Chiers,Point(5.504722222 49.491666666),ÉPIEZ-SUR-CHIERS
http://www.wikidata.org/entity/Q1026462,Crusnes,Point(5.916388888 49.434444444),CRUSNES
http://www.wikidata.org/entity/Q1026467,Choloy-Ménillot,Point(5.819166666 48.661944444),CHOLOY-MéNILLOT
http://www.wikidata.org/entity/Q1020316,Romery,Point(3.724444444 49.897222222),ROMERY
http://www.wikidata.org/entity/Q1020321,Majastres,Point(6.288888888 43.913333333),MAJASTRES
http://www.wikidata.org/entity/Q1020326,Lurs,Point(5.889166666 43.969444444),LURS
http://www.wikidata.org/entity/Q1020331,La Mure-Argens,Point(6.520555555 43.979444444),LA MURE-ARGENS
http://www.wikidata.org/entity/Q1020346,Vendeuil,Point(3.351666666 49.715833333),VENDEUIL
http://www.wikidata.org/entity/Q1020361,Villeneuve-Saint-Germain,Point(3.358611111 49.379166666),VILLENEUVE-SAINT-GERMAIN
http://www.wikidata.org/entity/Q1020372,Mortiers,Point(3.668055555 49.687222222),MORTIERS
http://www.wikidata.org/entity/Q1020383,Pasly,Point(3.296388888 49.401666666),PASLY
http://www.wikidata.org/entity/Q1020405,Aubigny-les-Pothées,Point(4.435833333 49.776111111),AUBIGNY-LES-POTHéES
http://www.wikidata.org/entity/Q1020413,Euilly-et-Lombut,Point(5.120277777 49.629166666),EUILLY-ET-LOMBUT
http://www.wikidata.org/entity/Q1020418,La Bréole,Point(6.294444444 44.456666666),LA BRéOLE
http://www.wikidata.org/entity/Q1020431,Avançon,Point(4.245277777 49.475277777),AVANçON
http://www.wikidata.org/entity/Q1020449,Anchamps,Point(4.675277777 49.931388888),ANCHAMPS
http://www.wikidata.org/entity/Q1020455,Bertholène,Point(2.778611111 44.394444444),BERTHOLèNE
http://www.wikidata.org/entity/Q1020476,Aouste,Point(4.315555555 49.7975),AOUSTE
http://www.wikidata.org/entity/Q1020488,Marly-Gomont,Point(3.788333333 49.904444444),MARLY-GOMONT
http://www.wikidata.org/entity/Q1020493,Auboncourt-Vauzelles,Point(4.491388888 49.5525),AUBONCOURT-VAUZELLES
http://www.wikidata.org/entity/Q1020498,Agen-d'Aveyron,Point(2.679166666 44.356944444),AGEN-D'AVEYRON
http://www.wikidata.org/entity/Q1020505,Broquiès,Point(2.695833333 44.005),BROQUIèS
http://www.wikidata.org/entity/Q1020510,Campagnolles,Point(-0.925 48.89),CAMPAGNOLLES
http://www.wikidata.org/entity/Q1020520,Arnac-sur-Dourdou,Point(2.932777777 43.726388888),ARNAC-SUR-DOURDOU
http://www.wikidata.org/entity/Q1020529,Annelles,Point(4.419444444 49.427777777),ANNELLES
http://www.wikidata.org/entity/Q1020548,Arnicourt,Point(4.349166666 49.555277777),ARNICOURT
http://www.wikidata.org/entity/Q1020563,Ardeuil-et-Montfauxelles,Point(4.706944444 49.268055555),ARDEUIL-ET-MONTFAUXELLES
http://www.wikidata.org/entity/Q1020579,Authe,Point(4.878888888 49.459166666),AUTHE
http://www.wikidata.org/entity/Q1020584,Artigat,Point(1.439722222 43.135833333),ARTIGAT
http://www.wikidata.org/entity/Q1020588,Compeyre,Point(3.101666666 44.161111111),COMPEYRE
http://www.wikidata.org/entity/Q1020600,Auvillers-les-Forges,Point(4.358055555 49.863055555),AUVILLERS-LES-FORGES
http://www.wikidata.org/entity/Q1020616,Aussonce,Point(4.3225 49.350277777),AUSSONCE
http://www.wikidata.org/entity/Q1020626,Artaise-le-Vivier,Point(4.89 49.566944444),ARTAISE-LE-VIVIER
http://www.wikidata.org/entity/Q1020628,Ganagobie,Point(5.916388888 44.008888888),GANAGOBIE
http://www.wikidata.org/entity/Q1020644,Autrecourt-et-Pourron,Point(5.029722222 49.612222222),AUTRECOURT-ET-POURRON
http://www.wikidata.org/entity/Q1020673,Palaja,Point(2.385277777 43.172777777),PALAJA
http://www.wikidata.org/entity/Q1020679,Salsigne,Point(2.357222222 43.33),SALSIGNE
http://www.wikidata.org/entity/Q1020731,Belmont-sur-Rance,Point(2.755 43.816944444),BELMONT-SUR-RANCE
http://www.wikidata.org/entity/Q1020736,Savines-le-Lac,Point(6.405 44.525833333),SAVINES-LE-LAC
http://www.wikidata.org/entity/Q1020743,Raucourt-et-Flaba,Point(4.957222222 49.6025),RAUCOURT-ET-FLABA
http://www.wikidata.org/entity/Q1020754,Mas-Cabardès,Point(2.362222222 43.370555555),MAS-CABARDèS
http://www.wikidata.org/entity/Q1020764,Rosans,Point(5.47 44.391666666),ROSANS
http://www.wikidata.org/entity/Q1020778,Bénévent-l'Abbaye,Point(1.628888888 46.117777777),BéNéVENT-L'ABBAYE
http://www.wikidata.org/entity/Q1020792,Saint-Bonnet-en-Champsaur,Point(6.076388888 44.681944444),SAINT-BONNET-EN-CHAMPSAUR
http://www.wikidata.org/entity/Q1020801,Baraqueville,Point(2.432777777 44.276944444),BARAQUEVILLE
http://www.wikidata.org/entity/Q1020818,Cassagnes-Bégonhès,Point(2.530555555 44.168888888),CASSAGNES-BéGONHèS
http://www.wikidata.org/entity/Q1020829,Camarès,Point(2.879444444 43.8225),CAMARèS
http://www.wikidata.org/entity/Q1020835,Burie,Point(-0.422222222 45.7725),BURIE
http://www.wikidata.org/entity/Q1020840,Bellegarde-en-Marche,Point(2.294444444 45.981944444),BELLEGARDE-EN-MARCHE
http://www.wikidata.org/entity/Q1020845,Vigeois,Point(1.517222222 45.379444444),VIGEOIS
http://www.wikidata.org/entity/Q1020851,Lubersac,Point(1.404444444 45.444722222),LUBERSAC
http://www.wikidata.org/entity/Q1020857,Orcières,Point(6.325 44.684444444),ORCIèRES
http://www.wikidata.org/entity/Q1020869,Chavanges,Point(4.574166666 48.508611111),CHAVANGES
http://www.wikidata.org/entity/Q1020876,Laragne-Montéglin,Point(5.821666666 44.315),LARAGNE-MONTéGLIN
http://www.wikidata.org/entity/Q1020881,Le Monêtier-les-Bains,Point(6.508611111 44.976111111),LE MONêTIER-LES-BAINS
http://www.wikidata.org/entity/Q1020886,Saint-Firmin,Point(6.029166666 44.781388888),SAINT-FIRMIN
http://www.wikidata.org/entity/Q1021049,Aubréville,Point(5.081388888 49.143333333),AUBRéVILLE
http://www.wikidata.org/entity/Q1021077,Baudonvilliers,Point(5.016944444 48.687777777),BAUDONVILLIERS
http://www.wikidata.org/entity/Q1021082,Ambly-sur-Meuse,Point(5.4425 49.019444444),AMBLY-SUR-MEUSE
http://www.wikidata.org/entity/Q1021099,Amanty,Point(5.611388888 48.518055555),AMANTY
http://www.wikidata.org/entity/Q1021104,Badonvilliers-Gérauvilliers,Point(5.585833333 48.55),BADONVILLIERS-GéRAUVILLIERS
http://www.wikidata.org/entity/Q1021111,Aulnois-en-Perthois,Point(5.129166666 48.635),AULNOIS-EN-PERTHOIS
http://www.wikidata.org/entity/Q1021116,Foisches,Point(4.779166666 50.126666666),FOISCHES
http://www.wikidata.org/entity/Q1021122,Autrécourt-sur-Aire,Point(5.138333333 49.035),AUTRéCOURT-SUR-AIRE
http://www.wikidata.org/entity/Q1021127,Ambierle,Point(3.895555555 46.104444444),AMBIERLE
http://www.wikidata.org/entity/Q1021133,Cognet,Point(5.776944444 44.881111111),COGNET
http://www.wikidata.org/entity/Q1021139,Colombier,Point(4.6 45.337777777),COLOMBIER
http://www.wikidata.org/entity/Q1021145,Lavaldens,Point(5.8875 44.982777777),LAVALDENS
http://www.wikidata.org/entity/Q1021152,Morestel,Point(5.47 45.677777777),MORESTEL
http://www.wikidata.org/entity/Q1021204,Saint-Glen,Point(-2.523333333 48.359444444),SAINT-GLEN
http://www.wikidata.org/entity/Q1021227,Plouasne,Point(-2.007222222 48.301111111),PLOUASNE
http://www.wikidata.org/entity/Q1021239,Langrolay-sur-Rance,Point(-2.0025 48.554166666),LANGROLAY-SUR-RANCE
http://www.wikidata.org/entity/Q1021304,Ploumagoar,Point(-3.1325 48.545277777),PLOUMAGOAR
http://www.wikidata.org/entity/Q1021309,Plouguiel,Point(-3.240833333 48.797222222),PLOUGUIEL
http://www.wikidata.org/entity/Q1021315,Bouin,Point(-2.001666666 46.973611111),BOUIN
http://www.wikidata.org/entity/Q1021321,Quemper-Guézennec,Point(-3.105555555 48.701388888),QUEMPER-GUéZENNEC
http://www.wikidata.org/entity/Q1021327,Saint-Donan,Point(-2.885277777 48.469722222),SAINT-DONAN
http://www.wikidata.org/entity/Q1021331,Plouguernével,Point(-3.256111111 48.240277777),PLOUGUERNéVEL
http://www.wikidata.org/entity/Q1021337,Maizières,Point(-0.158333333 49.016388888),MAIZIèRES
http://www.wikidata.org/entity/Q1021345,La Malhoure,Point(-2.494444444 48.397222222),LA MALHOURE
http://www.wikidata.org/entity/Q1021363,Grâces,Point(-3.185 48.555833333),GRâCES
http://www.wikidata.org/entity/Q1021384,Paule,Point(-3.445277777 48.236111111),PAULE
http://www.wikidata.org/entity/Q1021398,Plourac'h,Point(-3.547222222 48.416111111),PLOURAC'H
http://www.wikidata.org/entity/Q1021409,La Bernardière,Point(-1.266111111 47.049722222),LA BERNARDIèRE
http://www.wikidata.org/entity/Q1021422,Bois-de-Céné,Point(-1.885277777 46.938055555),BOIS-DE-CéNé
